Source,Target,Id,Weight
56.0,151.0,390,0.9406531295417362
57.0,60.0,391,0.9032359201487568
57.0,177.0,392,0.9194156869244721
57.0,142.0,393,0.9242682634791516
57.0,92.0,394,0.8732847388320812
57.0,62.0,395,0.920577797067259
58.0,87.0,396,0.9128504553151009
58.0,90.0,397,0.9081497286841667
58.0,157.0,398,0.9079952916150664
58.0,99.0,399,0.9406390848588068
58.0,129.0,400,0.9124980580833927
59.0,71.0,401,0.9147478271729647
59.0,199.0,402,0.9255773981849854
60.0,65.0,403,0.9089244628826344
60.0,112.0,404,0.9074021847923792
60.0,128.0,405,0.7953647742533966
60.0,121.0,406,0.8402698326877714
60.0,92.0,407,0.8693594571376474
61.0,115.0,408,0.9314741310403236
61.0,93.0,409,0.9411878059043431
61.0,182.0,410,0.9261437187477208
61.0,130.0,411,0.9202593116171276
61.0,85.0,412,0.9364639955081792
61.0,199.0,413,0.9269969396771653
61.0,73.0,414,0.9222828875298515
61.0,190.0,415,0.9246199637415012
62.0,100.0,416,0.9006824123150328
62.0,147.0,417,0.9168042484216147
62.0,142.0,418,0.9376286476151994
62.0,198.0,419,0.9242196817992048
62.0,126.0,420,0.9248833352856596
63.0,161.0,421,0.9292301439963501
63.0,94.0,422,0.9141628546263401
63.0,115.0,423,0.9196506361114885
63.0,184.0,424,0.8837072165098898
63.0,69.0,425,0.9343510381973346
63.0,126.0,426,0.9150282206662184
64.0,153.0,427,0.9067233054502379
64.0,172.0,428,0.8757453890444724
64.0,183.0,429,0.9099528965767067
64.0,107.0,430,0.9043273851582035
64.0,118.0,431,0.9007008672391744
65.0,70.0,432,0.8939217259476917
65.0,121.0,433,0.8334893790062889
65.0,91.0,434,0.9381737221868441
65.0,186.0,435,0.9162141176573873
66.0,111.0,436,0.9107541423242043
66.0,168.0,437,0.9270722915833587
66.0,127.0,438,0.9052917350456041
66.0,179.0,439,0.9190333003700413
66.0,189.0,440,0.8573058832762455
67.0,197.0,441,0.9343853821459716
67.0,143.0,442,0.9233693386039501
67.0,126.0,443,0.9244777890396063
68.0,106.0,444,0.7395617504525318
68.0,149.0,445,0.7510254069202928
68.0,175.0,446,0.7878098098393793
68.0,92.0,447,0.7244046390452215
69.0,161.0,448,0.9276606353889698
69.0,142.0,449,0.9367270533011436
69.0,89.0,450,0.9273449591546417
69.0,185.0,451,0.9279904100669952
69.0,126.0,452,0.943208585490861
70.0,111.0,453,0.8944292399859353
70.0,174.0,454,0.8979473301665145
70.0,121.0,455,0.8420716210178929
70.0,176.0,456,0.9021755768890414
71.0,199.0,457,0.9207203495301601
71.0,142.0,458,0.9333200855197277
71.0,198.0,459,0.9332326106290851
71.0,182.0,460,0.9258085831092369
71.0,115.0,461,0.9407511173602244
71.0,85.0,462,0.9268492425407432
71.0,91.0,463,0.9309935578346581
71.0,186.0,464,0.9176977933208555
72.0,87.0,465,0.8459416937044294
72.0,175.0,466,0.8489451640887404
72.0,106.0,467,0.8420476250330431
72.0,198.0,468,0.8327447502568142
72.0,149.0,469,0.8469573929114541
73.0,162.0,470,0.9433654754649995
73.0,105.0,471,0.9014556333846255
73.0,117.0,472,0.8640938526696659
73.0,164.0,473,0.922365019105113
73.0,151.0,474,0.9238611541894844
74.0,152.0,475,0.9154855306654144
74.0,173.0,476,0.8435754295212066
74.0,86.0,477,0.8479532061535838
74.0,114.0,478,0.8389388286395097
75.0,161.0,479,0.9218999646581223
75.0,101.0,480,0.923770639037035
75.0,89.0,481,0.923758480400281
75.0,80.0,482,0.9406147701417157
75.0,86.0,483,0.8946890051898746
75.0,185.0,484,0.9459247223884207
75.0,109.0,485,0.9352628433825089
76.0,188.0,486,0.8934090595658996
76.0,88.0,487,0.8753581350914837
76.0,195.0,488,0.8682257711159489
76.0,162.0,489,0.8664542185143216
77.0,132.0,490,0.8943527632850244
77.0,196.0,491,0.9529813041617742
78.0,101.0,492,0.9456288716274055
78.0,109.0,493,0.9423155750510667
78.0,200.0,494,0.9040842987115731
78.0,123.0,495,0.9336684364391552
78.0,124.0,496,0.9230499984751398
78.0,81.0,497,0.9400269189222495
79.0,111.0,498,0.9358451541636078
79.0,154.0,499,0.9416514599043841
79.0,103.0,500,0.9403098434601252
79.0,94.0,501,0.906813533077279
79.0,102.0,502,0.9468015953596441
80.0,101.0,503,0.9395934219989641
80.0,194.0,504,0.9111066287294373
80.0,141.0,505,0.9295777871412148
80.0,179.0,506,0.9317123695631238
80.0,134.0,507,0.9145375410129415
80.0,135.0,508,0.9161274697194081
80.0,180.0,509,0.9188919149127461
80.0,185.0,510,0.9244523023646858
80.0,109.0,511,0.9474045111783052
81.0,156.0,512,0.9426209328898494
81.0,142.0,513,0.9427011002949257
81.0,191.0,514,0.9184111466244038
81.0,98.0,515,0.9392859840052055
81.0,126.0,516,0.9312962939700347
82.0,157.0,517,0.9074317786916407
82.0,184.0,518,0.8878714204894923
82.0,95.0,519,0.9117083654600271
82.0,197.0,520,0.9199879656874944
82.0,143.0,521,0.9320355911027112
82.0,119.0,522,0.9280104376677936
82.0,199.0,523,0.9204535151424392
83.0,100.0,524,0.8669859179100494
83.0,92.0,525,0.9045842396231485
83.0,192.0,526,0.860642777083318
83.0,90.0,527,0.872581575169209
84.0,101.0,528,0.9449944898550466
84.0,141.0,529,0.9334518527261599
84.0,183.0,530,0.9054144174419457
84.0,102.0,531,0.9536232128901856
84.0,107.0,532,0.9499247717994077
84.0,133.0,533,0.9114282933390506
84.0,109.0,534,0.944351580181138
84.0,200.0,535,0.9127095594721442
85.0,130.0,536,0.9074250035069882
86.0,152.0,537,0.8281632950288913
86.0,173.0,538,0.9267532885326228
86.0,116.0,539,0.911353858361876
86.0,161.0,540,0.9127419710119998
86.0,155.0,541,0.8904857510125876
87.0,106.0,542,0.9053421808674383
87.0,99.0,543,0.9194093548040027
87.0,187.0,544,0.8779000353704769
88.0,113.0,545,0.8990900092873821
88.0,195.0,546,0.9048273248109108
88.0,188.0,547,0.9128402470543956
89.0,161.0,548,0.925656333686972
89.0,194.0,549,0.9171659720349397
89.0,185.0,550,0.9323882241516739
90.0,192.0,551,0.8852757904949351
90.0,106.0,552,0.909736810623546
90.0,129.0,553,0.9087287492910586
90.0,177.0,554,0.9242791017845378
92.0,112.0,555,0.8762911606820303
92.0,175.0,556,0.8950749997366849
92.0,149.0,557,0.8620227174345978
93.0,105.0,558,0.9052259409086844
93.0,182.0,559,0.9249142716999215
93.0,117.0,560,0.8689119005337916
93.0,148.0,561,0.9147303852281927
93.0,138.0,562,0.8935608254314155
93.0,167.0,563,0.6787272474020798
94.0,133.0,564,0.9056065256262801
94.0,123.0,565,0.9052406320451784
94.0,96.0,566,0.8680247596807213
95.0,153.0,567,0.9170834604295679
95.0,119.0,568,0.9199763065633952
96.0,133.0,569,0.9022466352323337
96.0,135.0,570,0.8730291585092277
97.0,172.0,571,0.8796754738374288
97.0,178.0,572,0.9190400409960683
97.0,140.0,573,0.8873843710076641
97.0,163.0,574,0.9148480922360526
97.0,124.0,575,0.9419033542411409
98.0,153.0,576,0.917825874575344
98.0,142.0,577,0.9424766903450931
98.0,143.0,578,0.9321008911199407
99.0,112.0,579,0.9053927320189493
99.0,125.0,580,0.9252746701855669
99.0,118.0,581,0.9001468145990201
100.0,112.0,582,0.9029081912548458
100.0,198.0,583,0.9151742256825349
100.0,149.0,584,0.8664572441744531
100.0,186.0,585,0.8993472420905231
100.0,147.0,586,0.9202253115183693
101.0,179.0,587,0.9619872892490605
101.0,180.0,588,0.9129510100088503
101.0,107.0,589,0.931115375821835
101.0,109.0,590,0.9531931854609508
101.0,159.0,591,0.9264242672170218
101.0,183.0,592,0.8799742554034996
102.0,189.0,593,0.8593061478319342
102.0,183.0,594,0.8975431464513914
102.0,107.0,595,0.9379190544600974
103.0,124.0,596,0.9313737184953257
103.0,113.0,597,0.9310872700022961
103.0,181.0,598,0.9354392505289899
103.0,132.0,599,0.9236470030008621
103.0,150.0,600,0.936799923287484
104.0,167.0,601,0.8033249641171342
104.0,117.0,602,0.8282919106780687
104.0,130.0,603,0.772841306174738
105.0,182.0,604,0.8975557560501772
105.0,144.0,605,0.8999317336104007
105.0,166.0,606,0.8985112648039263
106.0,175.0,607,0.8960745618447149
106.0,149.0,608,0.87969712002
106.0,129.0,609,0.9177729709234979
106.0,187.0,610,0.8673940345331907
107.0,133.0,611,0.9097290613468892
107.0,109.0,612,0.9233238641334205
107.0,134.0,613,0.9118462226437037
107.0,183.0,614,0.9194559461109362
108.0,160.0,615,0.9282020734791574
108.0,150.0,616,0.9297661887785559
109.0,156.0,617,0.9326222980601013
109.0,141.0,618,0.9447448923508266
109.0,179.0,619,0.9412197812859127
109.0,180.0,620,0.9055326032942574
110.0,122.0,621,0.9160037629239026
110.0,165.0,622,0.8870842650819357
110.0,173.0,623,0.8833016884471395
110.0,114.0,624,0.88000058929817
110.0,116.0,625,0.9153863776535203
111.0,154.0,626,0.9313831019253243
111.0,168.0,627,0.9158061531800608
112.0,149.0,628,0.8886140617406139
112.0,186.0,629,0.8914038814658017
113.0,188.0,630,0.9177214343101556
113.0,132.0,631,0.933566212805713
114.0,152.0,632,0.8350497455723372
114.0,122.0,633,0.9128515984925618
114.0,191.0,634,0.89318396620661
114.0,173.0,635,0.9060571348286524
114.0,116.0,636,0.8992401959918233
115.0,176.0,637,0.9180182496550426
115.0,195.0,638,0.9315797327971205
115.0,137.0,639,0.8938130512886748
115.0,136.0,640,0.9103915710506011
116.0,122.0,641,0.9320652426159659
116.0,173.0,642,0.8981844711692417
116.0,131.0,643,0.9163639569592869
116.0,165.0,644,0.9180556206101986
116.0,155.0,645,0.9028246150745103
117.0,162.0,646,0.8573218087399778
117.0,167.0,647,0.7353353269042281
118.0,141.0,648,0.9066452467108456
118.0,125.0,649,0.9139009135208035
119.0,176.0,650,0.9183082031377856
119.0,174.0,651,0.9324736739821977
119.0,143.0,652,0.9385079738956943
119.0,146.0,653,0.9361390453170955
120.0,165.0,654,0.9023888237514353
120.0,131.0,655,0.9481616594920195
120.0,146.0,656,0.9615891356386946
120.0,164.0,657,0.9376948459346138
121.0,158.0,658,0.8382535700450622
121.0,159.0,659,0.847274725591031
122.0,148.0,660,0.9266685791185187
122.0,123.0,661,0.9228351640850107
123.0,160.0,662,0.9305538516698125
123.0,161.0,663,0.9216726728227994
123.0,195.0,664,0.9360519693455089
124.0,156.0,665,0.9248370070665005
126.0,142.0,666,0.937183049744015
126.0,197.0,667,0.9227032656180616
126.0,143.0,668,0.9306743303931697
127.0,133.0,669,0.9277322966280185
127.0,134.0,670,0.9020102000887876
128.0,130.0,671,0.7794221998997638
128.0,192.0,672,0.7907560335420785
129.0,179.0,673,0.9259654625928522
129.0,142.0,674,0.932275175806645
129.0,143.0,675,0.9287233535083131
130.0,177.0,676,0.9095755613626311
131.0,139.0,677,0.8781415942097515
131.0,150.0,678,0.9476131378728205
131.0,188.0,679,0.9513501781014013
131.0,146.0,680,0.9374134438883492
131.0,164.0,681,0.954392454834475
131.0,151.0,682,0.920388403333699
132.0,196.0,683,0.8790681560264135
133.0,134.0,684,0.9091792730848965
133.0,145.0,685,0.8769980459595308
134.0,141.0,686,0.9202842707726726
134.0,145.0,687,0.8886391399543384
134.0,189.0,688,0.890699369993998
135.0,156.0,689,0.933184479488256
135.0,194.0,690,0.9157414688100872
135.0,178.0,691,0.9202868081523046
136.0,176.0,692,0.9294984757336067
136.0,174.0,693,0.913839463763965
137.0,199.0,694,0.9127055780090525
138.0,148.0,695,0.9244641259978382
138.0,150.0,696,0.8957289220662074
138.0,190.0,697,0.8950026688682536
139.0,172.0,698,0.8845319413949264
139.0,181.0,699,0.8865357163301524
139.0,150.0,700,0.8780721907147618
140.0,196.0,701,0.8767224594878916
140.0,163.0,702,0.8926351180635617
141.0,158.0,703,0.8935030848542287
142.0,143.0,704,0.9451984054224619
142.0,179.0,705,0.9528607801853488
143.0,184.0,706,0.8720531180785349
143.0,197.0,707,0.9363491476780552
143.0,166.0,708,0.9369431415842007
144.0,198.0,709,0.9516502004874048
144.0,186.0,710,0.9195858266361521
144.0,147.0,711,0.9281634333782369
145.0,193.0,712,0.87659135979816
145.0,183.0,713,0.8774417432710204
146.0,188.0,714,0.9349002766900845
146.0,162.0,715,0.9219361521158722
146.0,181.0,716,0.9160177329988519
146.0,164.0,717,0.9387968213957478
147.0,198.0,718,0.94110202842408
147.0,154.0,719,0.9132812289438469
148.0,182.0,720,0.9285533282435061
148.0,190.0,721,0.9309643886589217
149.0,175.0,722,0.9050073071833512
150.0,188.0,723,0.930623367535305
150.0,160.0,724,0.9344049431370102
150.0,195.0,725,0.9455560906468978
150.0,164.0,726,0.9378555673521911
151.0,164.0,727,0.923457387926826
152.0,173.0,728,0.842834117144789
153.0,172.0,729,0.8919362568224979
153.0,159.0,730,0.9067621351923132
154.0,160.0,731,0.9327979901391308
155.0,165.0,732,0.8991498650493912
155.0,161.0,733,0.9106063385063113
155.0,182.0,734,0.8919478666533037
156.0,178.0,735,0.948472187118421
156.0,163.0,736,0.9167426926010819
156.0,191.0,737,0.9227153816921801
157.0,174.0,738,0.8956991224362213
158.0,172.0,739,0.9216581106434476
158.0,159.0,740,0.8998133515983417
158.0,189.0,741,0.8577988892577096
159.0,171.0,742,0.9328907064919699
160.0,195.0,743,0.9566912591217439
160.0,171.0,744,0.9298730164193036
161.0,180.0,745,0.901756609581821
162.0,188.0,746,0.9204806279507441
162.0,165.0,747,0.8973617155694832
163.0,178.0,748,0.9575771157109233
164.0,188.0,749,0.9316452994206397
164.0,181.0,750,0.9260676839140374
165.0,173.0,751,0.8958498874854754
166.0,177.0,752,0.9221296046953317
168.0,186.0,753,0.9142857858367992
169.0,187.0,754,0.6877352518507067
170.0,182.0,755,0.9325407796092482
170.0,190.0,756,0.942292411966958
170.0,171.0,757,0.9383259309278283
171.0,191.0,758,0.9126783684788203
174.0,176.0,759,0.9420788777125585
175.0,187.0,760,0.8735014144257429
177.0,192.0,761,0.8771208418553924
182.0,190.0,762,0.928365927377357
183.0,193.0,763,0.8637703403589667
184.0,197.0,764,0.8933173505455156
185.0,194.0,765,0.9324077598026991
186.0,198.0,766,0.9439266340111536
188.0,195.0,767,0.9325090431647042
